cell_type	beta	se	z	p	q	sig_pct	trait	discovery
kidney collecting duct epithelial cell	-15.303720858344551	8.868031718034043	-1.7257178757291634	0.9829378540550712	0.999927280882858	0.0	UKB_460K.lung_FVCzSMOKE	False
kidney collecting duct principal cell	-16.77833490779839	6.84648124581387	-2.450650824181711	0.9993157188709844	0.999927280882858	0.0	UKB_460K.lung_FVCzSMOKE	False
kidney loop of Henle ascending limb epithelial cell	-8.984116144924965	6.264496927129646	-1.434132101816104	0.9529550368370928	0.999927280882858	0.0	UKB_460K.lung_FVCzSMOKE	False
large intestine goblet cell	-1.628944335329523	7.670327122136295	-0.2123696042413167	0.860092749370446	0.999927280882858	0.0	UKB_460K.lung_FVCzSMOKE	False
late pro-B cell	-9.559168361400738	10.966138730687993	-0.8716986531138856	0.9158764596301796	0.999927280882858	0.0	UKB_460K.lung_FVCzSMOKE	False
granulocyte monocyte progenitor cell	-1.5593968073625213	9.285076793729326	-0.167946570825958	0.7429853274152004	0.999927280882858	0.0	UKB_460K.lung_FVCzSMOKE	False
granulocytopoietic cell	-20.77467614103859	11.905635413106346	-1.744944761047255	0.991544602245556	0.999927280882858	0.0	UKB_460K.lung_FVCzSMOKE	False
hematopoietic stem cell	4.302570008923821	11.547275621758546	0.3726047727497283	0.619249080382166	0.999927280882858	0.0	UKB_460K.lung_FVCzSMOKE	False
hepatocyte	-10.016631754754384	11.828657474872868	-0.846810534165209	0.8902750269285356	0.999927280882858	0.0	UKB_460K.lung_FVCzSMOKE	False
intestinal crypt stem cell	-4.303415677302304	9.442631692681646	-0.4557432522373603	0.8871160043223978	0.999927280882858	0.0	UKB_460K.lung_FVCzSMOKE	False
luminal epithelial cell of mammary gland	-0.7282792564260694	9.522371517131589	-0.0764808698248992	0.7224037548688125	0.999927280882858	0.0	UKB_460K.lung_FVCzSMOKE	False
macrophage	1.376169619992024	9.126385339126609	0.1507902163731915	0.9484892400575852	0.999927280882858	0.0	UKB_460K.lung_FVCzSMOKE	False
mature NK T cell	-25.23082271668554	20.008589039842555	-1.2609995970452537	0.964512344354712	0.999927280882858	0.0	UKB_460K.lung_FVCzSMOKE	False
fibrocyte	-16.600656509399414	4.371802333094377	-3.797211137322719	0.999927280882858	0.999927280882858	0.0	UKB_460K.lung_FVCzSMOKE	False
granulocyte	-38.52524366052927	16.173480915521452	-2.3820007493598463	0.999839776487525	0.999927280882858	0.0	UKB_460K.lung_FVCzSMOKE	False
mature alpha-beta T cell	-21.723580337640374	12.67824494820652	-1.7134532757795802	0.9983193302614802	0.999927280882858	0.0	UKB_460K.lung_FVCzSMOKE	False
megakaryocyte-erythroid progenitor cell	-7.948802090659312	5.113296566804215	-1.5545357064292622	0.984081216446707	0.999927280882858	0.0	UKB_460K.lung_FVCzSMOKE	False
mesangial cell	-14.567049980163574	16.703577190733665	-0.8720916372478985	0.8079784254036693	0.999927280882858	0.0	UKB_460K.lung_FVCzSMOKE	False
microglial cell	1.4886780038632597	21.870778811548284	0.0680669863972655	0.8176280571930605	0.999927280882858	0.0	UKB_460K.lung_FVCzSMOKE	False
monocyte	-15.812173270580814	16.0141184077914	-0.9873895563859242	0.9858161753295936	0.999927280882858	0.0	UKB_460K.lung_FVCzSMOKE	False
mucus secreting cell	-3.082042532681448	6.241975646963738	-0.4937607429116829	0.7114255086649506	0.999927280882858	0.0	UKB_460K.lung_FVCzSMOKE	False
myeloid cell	2.547976920686017	14.62051487324992	0.1742740897140266	0.8365569037244649	0.999927280882858	0.0	UKB_460K.lung_FVCzSMOKE	False
myeloid dendritic cell	-14.253356375389297	13.617727795447786	-1.0466765520275705	0.9731840170991866	0.999927280882858	0.0	UKB_460K.lung_FVCzSMOKE	False
myeloid leukocyte	7.809874122747344	14.60637604988248	0.5346893778494892	0.5665372242537593	0.999927280882858	0.0	UKB_460K.lung_FVCzSMOKE	False
naive B cell	6.730402741946731	20.76461500457574	0.3241284627942104	0.7851626121006788	0.999927280882858	0.0	UKB_460K.lung_FVCzSMOKE	False
neuron	0.592917230799682	1.4765228182502723	0.4015632020521756	0.5325261453500132	0.999927280882858	0.0	UKB_460K.lung_FVCzSMOKE	False
neuronal stem cell	-1.324821606439313	2.6824977504522898	-0.4938761295199363	0.8051002662493563	0.999927280882858	0.0	UKB_460K.lung_FVCzSMOKE	False
neutrophil	-63.649936889775965	26.717516417252217	-2.382329850415119	0.9994272614044618	0.999927280882858	0.0	UKB_460K.lung_FVCzSMOKE	False
epithelial cell	1.8434587121124677	10.652057049271434	0.1730612879357939	0.8608748864136226	0.999927280882858	0.0	UKB_460K.lung_FVCzSMOKE	False
epithelial cell of large intestine	5.578890978346918	8.973519513162383	0.6217060062290816	0.776943519843759	0.999927280882858	0.0	UKB_460K.lung_FVCzSMOKE	False
epithelial cell of proximal tubule	-12.049122013116056	7.6386825110312015	-1.577382224711609	0.9801514926763708	0.999927280882858	0.0	UKB_460K.lung_FVCzSMOKE	False
classical monocyte	-9.839975456371974	25.133887030209472	-0.391502334857513	0.8107096671243992	0.999927280882858	0.0	UKB_460K.lung_FVCzSMOKE	False
dendritic cell	-15.962807553664328	11.921114108309116	-1.3390365538518012	0.9585234555755224	0.999927280882858	0.0	UKB_460K.lung_FVCzSMOKE	False
early pro-B cell	-23.038655374264263	11.486994199540831	-2.005629581948008	0.9864941820764498	0.999927280882858	0.0	UKB_460K.lung_FVCzSMOKE	False
pancreatic D cell	-1.6747267700164186	5.20307408869642	-0.3218725586965464	0.7063935731825606	0.999927280882858	0.0	UKB_460K.lung_FVCzSMOKE	False
pancreatic acinar cell	1.906311994958288	7.482961202708876	0.2547536921971735	0.5604282515496588	0.999927280882858	0.0	UKB_460K.lung_FVCzSMOKE	False
basophil	-3.9717246783857982	6.056389468195121	-0.6557908303690089	0.766232662780768	0.999927280882858	0.0	UKB_460K.lung_FVCzSMOKE	False
ciliated columnar cell of tracheobronchial tree	-2.1357266902923584	1.837611048450668	-1.1622300007899051	0.8808428442406093	0.999927280882858	0.0	UKB_460K.lung_FVCzSMOKE	False
pancreatic ductal cell	-1.7819806831371836	8.09860908493972	-0.2200353992207104	0.7148647545217647	0.999927280882858	0.0	UKB_460K.lung_FVCzSMOKE	False
proerythroblast	-12.7082127539426	10.993022250998946	-1.156025382627402	0.9611156599901908	0.999927280882858	0.0	UKB_460K.lung_FVCzSMOKE	False
CD8-positive, alpha-beta T cell	-30.3532776376867	16.707948636131395	-1.816696848830796	0.9993693349790548	0.999927280882858	0.0	UKB_460K.lung_FVCzSMOKE	False
DN4 thymocyte	6.291573827190061	16.801495820215116	0.3744651008763282	0.6750460919752267	0.999927280882858	0.0	UKB_460K.lung_FVCzSMOKE	False
Kupffer cell	-28.711010620609716	12.300425136255958	-2.3341478284342343	0.9962645427215202	0.999927280882858	0.0	UKB_460K.lung_FVCzSMOKE	False
NK cell	-20.831617392793344	14.311670167272611	-1.455568577902969	0.9934545160514524	0.999927280882858	0.0	UKB_460K.lung_FVCzSMOKE	False
enterocyte of epithelium of large intestine	-14.160352338905884	8.43042180006604	-1.6796730548873555	0.9991103363446308	0.999927280882858	0.0	UKB_460K.lung_FVCzSMOKE	False
enteroendocrine cell	-7.917588227265773	4.418207034803809	-1.7920364901182937	0.9918306095406132	0.999927280882858	0.0	UKB_460K.lung_FVCzSMOKE	False
ependymal cell	-3.172560261110709	3.73076494411518	-0.8503779542892483	0.8727969880855455	0.999927280882858	0.0	UKB_460K.lung_FVCzSMOKE	False
atrial myocyte	3.805732321828032	11.47144488242064	0.331757015862937	0.6215871980040505	0.999927280882858	0.0	UKB_460K.lung_FVCzSMOKE	False
basal epithelial cell of tracheobronchial tree	3.045308931644557	8.595194350386556	0.3543036733669202	0.6639691179642309	0.999927280882858	0.0	UKB_460K.lung_FVCzSMOKE	False
thymocyte	-23.035070573017343	12.087950826181324	-1.9056224586160315	0.9977919388488998	0.999927280882858	0.0	UKB_460K.lung_FVCzSMOKE	False
B cell	114.069631539356	14.035250074855735	8.127367231148426	9.825504097232908e-25	5.895302458339745e-23	0.8113341623734234	PASS_Lupus	True
naive B cell	108.8392380294284	13.217881236020736	8.234242393767689	5.649786546045002e-25	5.895302458339745e-23	0.7502534640081109	PASS_Lupus	True
macrophage	41.44477776933182	5.652652709078524	7.33191651819841	1.7904835462334034e-16	7.161934184933613e-15	0.4928483857785043	PASS_Lupus	True
CD4-positive, alpha-beta T cell	68.18219775818751	10.494260313830706	6.497094194273808	2.7515571847426357e-14	8.254671554227906e-13	0.694017094017094	PASS_Lupus	True
immature B cell	77.92466941326438	12.724539601207844	6.12396769199159	9.911174380724597e-13	2.3786818513739035e-11	0.8030560271646859	PASS_Lupus	True
myeloid cell	51.365845960008045	8.679711837537788	5.917920654676852	5.145418646243222e-12	1.0290837292486444e-10	0.6099374021909233	PASS_Lupus	True
T cell	46.7626832228014	7.877211160785273	5.936451653803282	9.104093438040628e-12	1.5607017322355363e-10	0.4936042136945071	PASS_Lupus	True
DN4 thymocyte	57.04537436545261	10.211066949962929	5.5866223035252665	4.78722017966315e-11	7.180830269494725e-10	0.7482915717539863	PASS_Lupus	True
promonocyte	53.792366549501935	10.02301215568512	5.366886292659092	3.9539316747705376e-10	5.2719088996940514e-09	0.7123152709359606	PASS_Lupus	True
mature alpha-beta T cell	48.19151696426912	9.07526880210686	5.310202707503414	1.5898793354755355e-09	1.9078552025706432e-08	0.4575757575757576	PASS_Lupus	True
non-classical monocyte	84.74419219068801	16.315794818785935	5.193997174634356	3.3359484770810067e-09	3.6392165204520084e-08	0.7718120805369127	PASS_Lupus	True
CD8-positive, alpha-beta T cell	54.375194480435525	10.857799288607929	5.007938812931117	7.451326777939015e-09	7.451326777939014e-08	0.7289719626168224	PASS_Lupus	True
leukocyte	51.58826963905837	9.973206631905384	5.17268633280111	1.127361273509932e-07	1.0406411755476297e-06	0.3481012658227848	PASS_Lupus	True
microglial cell	62.917733827449446	14.547311067321612	4.325042170080824	4.345082779155609e-07	3.724356667847664e-06	0.7089237262586675	PASS_Lupus	True
mature NK T cell	57.621681486501856	12.56189528247085	4.587021320493608	5.670151594468118e-07	4.536121275574494e-06	0.5376884422110553	PASS_Lupus	True
classical monocyte	68.83201501915427	16.049118788060134	4.28883454151778	1.1296812812796913e-06	8.472609609597685e-06	0.6485148514851485	PASS_Lupus	True
myeloid leukocyte	34.36285090207376	7.294530536688282	4.710769353729308	1.4767080418391846e-06	1.0423821471806007e-05	0.3827751196172249	PASS_Lupus	True
myeloid dendritic cell	34.18740955411843	8.37000402231712	4.084515307634717	4.869420123409329e-06	3.2462800822728865e-05	0.7426273458445041	PASS_Lupus	True
monocyte	38.44374241814964	10.14745233718184	3.7885117506081607	1.769979929768316e-05	0.0001117882060906	0.6065573770491803	PASS_Lupus	True
NK cell	32.69466102244171	9.91300818240756	3.298157372699878	0.0001530110041251	0.0009180660247511	0.6465222348916762	PASS_Lupus	True
proerythroblast	30.00014020546798	8.116967039106175	3.695979059780873	0.0002125974145421	0.0012105171906388	0.0934579439252336	PASS_Lupus	True
dendritic cell	27.28951548442701	7.999341093416831	3.411470415592767	0.0002219281516171	0.0012105171906388	0.8870967741935484	PASS_Lupus	True
regulatory T cell	52.773582458496094	18.774036513799725	2.810987526294904	0.0023426210278379	0.0122223705800241	0.1914893617021276	PASS_Lupus	True
lymphocyte	21.539247512817383	7.746839801913094	2.780391496865372	0.002992541497128	0.0149627074856403	0.9	PASS_Lupus	True
precursor B cell	34.84533327465165	13.291699579468643	2.621585980507441	0.0034593229799738	0.0166047503038745	0.5385514018691588	PASS_Lupus	True
intermediate monocyte	40.653228759765625	16.030030678227753	2.5360668095901717	0.0055813488324124	0.0248059948107219	0.4166666666666667	PASS_Lupus	True
professional antigen presenting cell	88.90912055009338	30.806606525638404	2.8860407093556346	0.0054247033743063	0.0248059948107219	0.0538461538461538	PASS_Lupus	True
neutrophil	39.167900484552334	16.416072027193366	2.3859483815416	0.0081259672702266	0.0348255740152571	0.3725490196078431	PASS_Lupus	True
late pro-B cell	12.508908289737224	7.4361619941220125	1.682172644924225	0.0528227609166677	0.2112910436666709	0.0	PASS_Lupus	False
granulocyte	22.140746670648078	12.71834514751825	1.740851220331006	0.051605859150538	0.2112910436666709	0.0	PASS_Lupus	False
bulge keratinocyte	15.751151183816976	9.20753396770806	1.7106807576337133	0.0762362340922879	0.2951080029378886	0.0	PASS_Lupus	False
granulocytopoietic cell	11.9061589492932	8.072582818821562	1.4748884237562103	0.082932015563905	0.310995058364644	0.0	PASS_Lupus	False
hematopoietic stem cell	10.466665748062848	7.07104736984836	1.4802143445812197	0.1192724961075294	0.4337181676637434	0.0	PASS_Lupus	False
epithelial cell	12.527285656445194	6.183886705937835	2.0257948200144678	0.1257556361556644	0.4438434217258745	0.0	PASS_Lupus	False
secretory cell	6.638849341162851	5.276237107153515	1.2582545489022676	0.1432209646879289	0.4910433075014704	0.0	PASS_Lupus	False
granulocyte monocyte progenitor cell	6.963802132279465	5.827006562975912	1.1950908338642714	0.1613297796911793	0.537765932303931	0.0	PASS_Lupus	False
endothelial cell of hepatic sinusoid	9.796279164777811	8.50548016088109	1.151760862347718	0.1718543990430497	0.557365618517999	0.0	PASS_Lupus	False
large intestine goblet cell	7.6000051535018045	5.567350700479487	1.365102642599335	0.1772966023102001	0.5598840072953688	0.0	PASS_Lupus	False
thymocyte	12.441662567949235	10.996281083787	1.1314427553414688	0.2037756569432541	0.6270020213638587	0.0	PASS_Lupus	False
smooth muscle cell	6.174153609532411	6.431383574680083	0.9600039459377964	0.2412833772481225	0.7238501317443676	0.0	PASS_Lupus	False
Kupffer cell	6.058977409461843	7.757730091596053	0.7810245185025877	0.2486565337921043	0.7277752208549395	0.0	PASS_Lupus	False
basophil	2.689492093606523	3.768435230959012	0.7136893508242906	0.2591668435595788	0.7404766958845109	0.0	PASS_Lupus	False
valve cell	6.961427023337828	9.10946392344022	0.7641972219051087	0.2698619401139472	0.7531030886900854	0.0	PASS_Lupus	False
smooth muscle cell of the pulmonary artery	8.823944884739134	11.518607783347116	0.7660600179039209	0.3196605801669577	0.8718015822735212	0.0	PASS_Lupus	False
mucus secreting cell	2.065729650783465	4.182188473868452	0.4939350925217152	0.32879552761464	0.87678807363904	0.0	PASS_Lupus	False
kidney loop of Henle ascending limb epithelial cell	1.9243634509836491	4.263643062447813	0.4513425309760445	0.3406933272740849	0.8887652015845694	0.0	PASS_Lupus	False
vein endothelial cell	9.261167834800077	15.149307581229497	0.6113261470956585	0.3686498026849521	0.9028158433100868	0.0	PASS_Lupus	False
enterocyte of epithelium of large intestine	5.549859276113453	5.562447634205217	0.9977369030830324	0.3633915577941761	0.9028158433100868	0.0	PASS_Lupus	False
keratinocyte stem cell	2.6275362968444824	7.184659446338726	0.3657148006066543	0.3584318094026782	0.9028158433100868	0.0	PASS_Lupus	False
lung neuroendocrine cell	0.0	1e-06	0.0	0.5	0.9090909090909092	0.0	PASS_Lupus	False
lymphoid progenitor cell	0.0	1e-06	0.0	0.5	0.9090909090909092	0.0	PASS_Lupus	False
megakaryocyte-erythroid progenitor cell	2.389385308407194	4.800023438533202	0.497786175214458	0.4169523757437214	0.9090909090909092	0.0	PASS_Lupus	False
oligodendrocyte precursor cell	0.0	1e-06	0.0	0.5	0.9090909090909092	0.0	PASS_Lupus	False
pancreatic ductal cell	1.7314223301746212	5.3518971212985935	0.3235156227656532	0.4791548914475049	0.9090909090909092	0.0	PASS_Lupus	False
plasma cell	0.0	1e-06	0.0	0.5	0.9090909090909092	0.0	PASS_Lupus	False
plasmacytoid dendritic cell	0.0	1e-06	0.0	0.5	0.9090909090909092	0.0	PASS_Lupus	False
lung macrophage	0.0	1e-06	0.0	0.5	0.9090909090909092	0.0	PASS_Lupus	False
type I pneumocyte	0.0	1e-06	0.0	0.5	0.9090909090909092	0.0	PASS_Lupus	False
kidney interstitial fibroblast	0.0	1e-06	0.0	0.5	0.9090909090909092	0.0	PASS_Lupus	False
Bergmann glial cell	0.0	1e-06	0.0	0.5	0.9090909090909092	0.0	PASS_Lupus	False
interneuron	0.0	1e-06	0.0	0.5	0.9090909090909092	0.0	PASS_Lupus	False
club cell of bronchiole	0.0	1e-06	0.0	0.5	0.9090909090909092	0.0	PASS_Lupus	False
early pro-B cell	2.306613014420382	7.826358418936639	0.2947236621363144	0.4170841604951188	0.9090909090909092	0.0	PASS_Lupus	False
fibroblast of cardiac tissue	7.336053451932864	9.502562621582628	0.7720079039806488	0.4368735520952858	0.9090909090909092	0.0	PASS_Lupus	False
basal cell of epidermis	6.312026196116982	6.216962726824277	1.0152909826662682	0.4286053216176744	0.9090909090909092	0.0	PASS_Lupus	False
fenestrated cell	7.372737987565643	14.636555280041032	0.503720844591035	0.4947531084392089	0.9090909090909092	0.0	PASS_Lupus	False
chondrocyte	1.9028685088711468	5.1612751807655215	0.3686818552055798	0.5123340542468889	0.9176132314869652	0.0	PASS_Lupus	False
mesenchymal stem cell	6.755643773246353	11.379330350210854	0.5936767424210665	0.5642049115854632	0.9818887297241972	0.0	PASS_Lupus	False
intestinal crypt stem cell	2.4643495177802803	6.12379411126464	0.4024220071747907	0.5645860195914133	0.9818887297241972	0.0	PASS_Lupus	False
endothelial cell	6.849936264698613	8.352612963671811	0.8200950163130004	0.5827465368294035	0.98492372421871	0.0	PASS_Lupus	False
ependymal cell	0.1431555592794129	2.40027991261843	0.0596411937319621	0.5759821058269545	0.98492372421871	0.0	PASS_Lupus	False
brain pericyte	-3.684250688943093	5.014347500471024	-0.7347417961353918	0.8890459266968218	0.9999717517492188	0.0	PASS_Lupus	False
bladder urothelial cell	-8.985224029587974	6.492685005641539	-1.3838995764896418	0.9816976831278792	0.9999717517492188	0.0	PASS_Lupus	False
pancreatic stellate cell	-11.1959867477417	9.842734245088332	-1.1374874571391238	0.8676356081300061	0.9999717517492188	0.0	PASS_Lupus	False
bladder cell	-2.593187177758946	6.3499830540154685	-0.4083770233243569	0.8290182180303318	0.9999717517492188	0.0	PASS_Lupus	False
basal epithelial cell of tracheobronchial tree	-0.3774592437597959	6.716856547761509	-0.0561958173553058	0.8228679184397989	0.9999717517492188	0.0	PASS_Lupus	False
bronchial smooth muscle cell	1.7132014649191405	11.418557552906618	0.150036592361269	0.6831332453090487	0.9999717517492188	0.0	PASS_Lupus	False
pericyte cell	-4.829837322235107	3.447327593281699	-1.401038106052846	0.91844057469777	0.9999717517492188	0.0	PASS_Lupus	False
kidney collecting duct epithelial cell	-7.362952296417212	5.761131491984977	-1.2780392717404083	0.9480980950014124	0.9999717517492188	0.0	PASS_Lupus	False
basal cell	-2.2570581944059898	8.631168747253643	-0.261500876706201	0.8032013827602149	0.9999717517492188	0.0	PASS_Lupus	False
pancreatic acinar cell	-4.635009084815202	5.455399488540274	-0.8496186382961686	0.9371187783211186	0.9999717517492188	0.0	PASS_Lupus	False
respiratory basal cell	-2.1361501216888428	6.188339022383796	-0.3451895757427299	0.630006624641011	0.9999717517492188	0.0	PASS_Lupus	False
